STATEFP,GEOID,NAME,LOGRADE,HIGRADE,Latitiude,Longitude,NCESIDn,BIA_School,BIA
9,902550,Monroe School District,PK,12,41.3392358,-73.2228275,902550,Contains non-reservation school,
9,902580,Montville School District,PK,12,41.4638999,-72.1555701,902580,Contains non-reservation school,
9,902640,Naugatuck School District,PK,12,41.4884782,-73.0519199,902640,Contains non-reservation school,
9,902670,New Britain School District,PK,12,41.6765545,-72.7861613,902670,Contains non-reservation school,
9,902700,New Canaan School District,PK,12,41.160393,-73.5001238,902700,Contains non-reservation school,
9,902730,New Fairfield School District,PK,12,41.4803182,-73.4868629,902730,Contains non-reservation school,
9,902790,New Haven School District,PK,12,41.3108088,-72.924953,902790,Contains non-reservation school,
9,902820,New London School District,PK,12,41.3329572,-72.0961765,902820,Contains non-reservation school,
9,902850,New Milford School District,PK,12,41.6046401,-73.4211295,902850,Contains non-reservation school,
9,902880,Newington School District,PK,12,41.6869933,-72.7308386,902880,Contains non-reservation school,
9,902910,Newtown School District,PK,12,41.3994806,-73.2939682,902910,Contains non-reservation school,
9,902970,North Branford School District,PK,12,41.3638391,-72.7848682,902970,Contains non-reservation school,
9,903030,North Haven School District,PK,12,41.3814591,-72.8563689,903030,Contains non-reservation school,
9,903060,North Stonington School District,PK,12,41.4709693,-71.8725254,903060,Contains non-reservation school,
9,903090,Norwalk School District,PK,12,41.0927388,-73.4197955,903090,Contains non-reservation school,
9,903120,Norwich School District,PK,12,41.5478603,-72.089488,903120,Contains non-reservation school,
9,903180,Old Saybrook School District,PK,12,41.2935043,-72.3835936,903180,Contains non-reservation school,
9,903240,Oxford School District,PK,12,41.4440006,-73.1479992,903240,Contains non-reservation school,
9,903270,Plainfield School District,PK,12,41.6974568,-71.8968484,903270,Contains non-reservation school,
9,903300,Plainville School District,PK,12,41.6739923,-72.8544338,903300,Contains non-reservation school,
9,903330,Plymouth School District,PK,12,41.6663915,-73.0265164,903330,Contains non-reservation school,
9,903390,Portland School District,PK,12,41.5988341,-72.589071,903390,Contains non-reservation school,
9,903480,Putnam School District,PK,12,41.9080271,-71.8704519,903480,Contains non-reservation school,
9,903515,Regional School District 06,PK,12,41.7841909,-73.2633746,903515,Contains non-reservation school,
9,903520,Regional School District 10,PK,12,41.7455672,-73.0090755,903520,Contains non-reservation school,
9,903530,Regional School District 12,PK,12,41.596727,-73.3126713,903530,Contains non-reservation school,
9,903535,Regional School District 13,PK,12,41.4814597,-72.7038074,903535,Contains non-reservation school,
9,903536,Regional School District 14,PK,12,41.5811196,-73.2156526,903536,Contains non-reservation school,
9,903537,Regional School District 15,PK,12,41.4919338,-73.1938387,903537,No School,
9,903538,Regional School District 16,PK,12,41.5084337,-72.9709463,903538,Contains non-reservation school,
9,903539,Regional School District 17,PK,12,41.430023,-72.5595966,903539,Contains non-reservation school,
9,903540,Regional School District 18,PK,12,41.3623864,-72.3237538,903540,Contains non-reservation school,
9,903810,Ridgefield School District,PK,12,41.310803,-73.499837,903810,Contains non-reservation school,
9,903840,Rocky Hill School District,PK,12,41.6566243,-72.6617787,903840,Contains non-reservation school,
9,903990,Seymour School District,PK,12,41.3851224,-73.083525,903990,No School,
9,904050,Shelton School District,PK,12,41.3045153,-73.139041,904050,Contains non-reservation school,
9,904110,Simsbury School District,PK,12,41.8763123,-72.8292909,904110,Contains non-reservation school,
9,904140,Somers School District,PK,12,41.9926329,-72.4537254,904140,Contains non-reservation school,
9,904170,South Windsor School District,PK,12,41.8380902,-72.5778358,904170,Contains non-reservation school,
9,904230,Southington School District,PK,12,41.606877,-72.8787842,904230,Contains non-reservation school,
9,904290,Stafford School District,PK,12,41.9838788,-72.3075745,904290,Contains non-reservation school,
9,904320,Stamford School District,PK,12,41.0798566,-73.5460278,904320,Contains non-reservation school,
9,904380,Stonington School District,PK,12,41.3635133,-71.9113673,904380,Contains non-reservation school,
9,904440,Stratford School District,PK,12,41.2056875,-73.1279855,904440,Contains non-reservation school,
9,904470,Suffield School District,PK,12,41.9999149,-72.6787509,904470,Contains non-reservation school,
9,904500,Thomaston School District,PK,12,41.66489,-73.0958461,904500,Contains non-reservation school,
9,904530,Thompson School District,PK,12,41.9902867,-71.8670243,904530,No School,
9,904560,Tolland School District,PK,12,41.8830194,-72.3588694,904560,Contains non-reservation school,
9,904590,Torrington School District,PK,12,41.8340524,-73.1314132,904590,Contains non-reservation school,
9,904620,Trumbull School District,PK,12,41.2728914,-73.2118988,904620,Contains non-reservation school,
9,904680,Vernon School District,PK,12,41.8375605,-72.4590404,904680,Contains non-reservation school,
9,904740,Wallingford School District,PK,12,41.4586575,-72.8045163,904740,Contains non-reservation school,
9,904830,Waterbury School District,PK,12,41.5585001,-73.0366845,904830,Contains non-reservation school,
9,904860,Waterford School District,KG,12,41.3516858,-72.146834,904860,Contains non-reservation school,
9,904890,Watertown School District,PK,12,41.6172455,-73.1143616,904890,Contains non-reservation school,
9,904920,West Hartford School District,PK,12,41.7665678,-72.7549436,904920,Contains non-reservation school,
9,904950,West Haven School District,PK,12,41.2721217,-72.9674977,904950,Contains non-reservation school,
9,904980,Westbrook School District,PK,12,41.3036945,-72.4780169,904980,Contains non-reservation school,
9,905010,Weston School District,PK,12,41.2274128,-73.3670614,905010,Contains non-reservation school,
9,905040,Westport School District,PK,12,41.1208312,-73.3434639,905040,Contains non-reservation school,
9,905070,Wethersfield School District,PK,12,41.7024837,-72.6693014,905070,Contains non-reservation school,
9,905130,Wilton School District,PK,12,41.2112775,-73.4409743,905130,Contains non-reservation school,
9,905160,Winchester School District,PK,12,41.9270315,-73.1098569,905160,Contains non-reservation school,
9,905190,Windham School District,PK,12,41.7144745,-72.168667,905190,Contains non-reservation school,
9,905220,Windsor School District,PK,12,41.8710365,-72.6750825,905220,Contains non-reservation school,
9,905250,Windsor Locks School District,PK,12,41.9277901,-72.6516158,905250,Contains non-reservation school,
9,905280,Wolcott School District,PK,12,41.595705,-72.9693843,905280,Contains non-reservation school,
9,999997,School District Not Defined,PK,12,41.1666065,-72.8424645,999997,No School,
25,2500001,Quabbin School District,PK,12,42.3975002,-72.1036444,2500001,Contains non-reservation school,
25,2500002,Spencer-East Brookfield School District,PK,12,42.2311461,-72.0057166,2500002,Contains non-reservation school,
25,2500013,Southwick-Tolland-Granville Regional School District,PK,12,42.080807,-72.9006158,2500013,Contains non-reservation school,
25,2500067,Manchester Essex Regional School District,PK,12,42.5968756,-70.7599354,2500067,Contains non-reservation school,
25,2500542,Ayer-Shirley School District,PK,12,42.5690045,-71.6186757,2500542,Contains non-reservation school,
25,2500544,Monomoy Regional School District,PK,12,41.67735,-70.029764,2500544,Contains non-reservation school,
25,2501650,Abington School District,PK,12,42.1199641,-70.9572156,2501650,Contains non-reservation school,
25,2501780,Adams-Cheshire School District,PK,12,42.593221,-73.1343309,2501780,Contains non-reservation school,
25,2501800,Agawam School District,PK,12,42.0647311,-72.6534774,2501800,Contains non-reservation school,
25,2501860,Amesbury School District,PK,12,42.8512932,-70.9558104,2501860,Contains non-reservation school,
25,2501950,Andover School District,PK,12,42.6480437,-71.1617514,2501950,Contains non-reservation school,
25,2501980,Arlington School District,PK,12,42.4187215,-71.1639124,2501980,Contains non-reservation school,
25,2502040,Ashburnham-Westminster School District,PK,12,42.616594,-71.9184553,2502040,Contains non-reservation school,
25,2502100,Ashland School District,PK,12,42.2577546,-71.4735257,2502100,Contains non-reservation school,
25,2502160,Athol-Royalston School District,PK,12,42.6344953,-72.1975135,2502160,Contains non-reservation school,
25,2502190,Attleboro School District,PK,12,41.9316531,-71.2945028,2502190,Contains non-reservation school,
25,2502220,Auburn School District,PK,12,42.1987079,-71.8460062,2502220,Contains non-reservation school,
25,2502250,Avon School District,PK,12,42.1324607,-71.054013,2502250,Contains non-reservation school,
25,2502310,Barnstable School District,PK,12,41.6614734,-70.356953,2502310,Contains non-reservation school,
25,2502400,Bedford School District,PK,12,42.4992951,-71.2818888,2502400,Contains non-reservation school,
25,2502430,Belchertown School District,PK,12,42.2790098,-72.4004682,2502430,Contains non-reservation school,
25,2502460,Bellingham School District,PK,12,42.0766822,-71.4744898,2502460,Contains non-reservation school,
25,2502490,Belmont School District,PK,12,42.3953169,-71.180284,2502490,Contains non-reservation school,
25,2502530,Berkshire Hills School District,PK,12,42.2468306,-73.3441755,2502530,No School,
25,2502640,Beverly School District,PK,12,42.5570876,-70.843066,2502640,Contains non-reservation school,
25,2502670,Billerica School District,PK,12,42.5596734,-71.2609469,2502670,Contains non-reservation school,
25,2502715,Blackstone-Millville School District,PK,12,42.0402513,-71.5440359,2502715,Contains non-reservation school,
25,2502790,Boston School District,PK,12,42.33196,-71.0201725,2502790,Contains non-reservation school,
25,2502820,Bourne School District,PK,12,41.7174595,-70.5918241,2502820,No School,
25,2502940,Braintree School District,PK,12,42.2061879,-71.0023199,2502940,Contains non-reservation school,
25,2503030,Bridgewater-Raynham School District,PK,12,41.956913,-71.0047834,2503030,Contains non-reservation school,
25,2503090,Brockton School District,PK,12,42.082543,-71.0246378,2503090,Contains non-reservation school,
25,2503150,Brookline School District,PK,12,42.3238534,-71.1420033,2503150,Contains non-reservation school,
25,2503240,Burlington School District,PK,12,42.5032267,-71.201713,2503240,Contains non-reservation school,
25,2503270,Cambridge School District,PK,12,42.3760428,-71.1186798,2503270,Contains non-reservation school,
25,2503300,Canton School District,PK,12,42.1757371,-71.1253849,2503300,Contains non-reservation school,
25,2503360,Carver School District,PK,12,41.8786436,-70.7431984,2503360,Contains non-reservation school,
25,2503390,Central Berkshire School District,PK,12,42.398141,-73.0732349,2503390,Contains non-reservation school,
25,2503510,Chelmsford School District,PK,12,42.5970548,-71.3696996,2503510,Contains non-reservation school,
25,2503540,Chelsea School District,PK,12,42.3968243,-71.0313479,2503540,Contains non-reservation school,
25,2503660,Chicopee School District,PK,12,42.1756682,-72.5722571,2503660,Contains non-reservation school,
25,2503750,Clinton School District,PK,12,42.4118873,-71.6900054,2503750,Contains non-reservation school,
25,2503780,Cohasset School District,PK,12,42.262428,-70.7988829,2503780,Contains non-reservation school,
25,2503990,Danvers School District,PK,12,42.5741744,-70.9505165,2503990,Contains non-reservation school,
25,2504020,Dartmouth School District,PK,12,41.5665098,-70.9582285,2504020,Contains non-reservation school,
25,2504050,Dedham School District,PK,12,42.2468719,-71.1794622,2504050,Contains non-reservation school,
25,2504140,Dennis-Yarmouth School District,PK,12,41.6885538,-70.2034714,2504140,Contains non-reservation school,
25,2504200,Dighton-Rehoboth School District,PK,12,41.8372629,-71.2190465,2504200,Contains non-reservation school,
25,2504230,Douglas School District,PK,12,42.0530722,-71.7522414,2504230,Contains non-reservation school,
25,2504320,Dracut School District,PK,12,42.679723,-71.3006796,2504320,Contains non-reservation school,
25,2504360,Dudley-Charlton Regional School District,PK,12,42.1074452,-71.9610981,2504360,Contains non-reservation school,
25,2504410,Duxbury School District,PK,12,42.0443242,-70.7060726,2504410,Contains non-reservation school,
25,2504440,East Bridgewater School District,PK,12,42.037278,-70.9404591,2504440,Contains non-reservation school,
25,2504500,East Longmeadow School District,PK,12,42.0623782,-72.498111,2504500,Contains non-reservation school,
25,2504590,Easthampton School District,PK,12,42.2654347,-72.6708131,2504590,Contains non-reservation school,
25,2504620,Easton School District,PK,12,42.0405153,-71.1093286,2504620,Contains non-reservation school,
25,2504770,Everett School District,PK,12,42.4059375,-71.0546487,2504770,Contains non-reservation school,
25,2504800,Fairhaven School District,PK,12,41.6336185,-70.8713056,2504800,Contains non-reservation school,
25,2504830,Fall River School District,PK,12,41.7253505,-71.0941619,2504830,Contains non-reservation school,
25,2504860,Falmouth School District,PK,12,41.5949388,-70.5992432,2504860,Contains non-reservation school,
25,2504890,Fitchburg School District,PK,12,42.6019793,-71.8158757,2504890,Contains non-reservation school,
25,2504950,Foxborough School District,PK,12,42.0613376,-71.2458016,2504950,Contains non-reservation school,
25,2504980,Framingham School District,PK,12,42.3079052,-71.4361957,2504980,Contains non-reservation school,
25,2505010,Franklin School District,PK,12,42.0848585,-71.4105714,2505010,Contains non-reservation school,
25,2505070,Freetown-Lakeville School District,PK,12,41.7987732,-70.9847419,2505070,Contains non-reservation school,
25,2505130,Gardner School District,PK,12,42.5842062,-71.9887369,2505130,Contains non-reservation school,
25,2505160,Gateway School District,PK,12,42.2594746,-72.91614,2505160,Contains non-reservation school,
25,2505220,Georgetown School District,PK,12,42.7278794,-70.9820364,2505220,Contains non-reservation school,
25,2505270,Gill-Montague School District,PK,12,42.5776213,-72.5152615,2505270,Contains non-reservation school,
25,2505280,Gloucester School District,PK,12,42.6288499,-70.6858747,2505280,Contains non-reservation school,
25,2505340,Gosnold School District,PK,12,41.4431098,-70.8627068,2505340,No School,
25,2505370,Grafton School District,PK,12,42.2091512,-71.6836442,2505370,Contains non-reservation school,
25,2505400,Granby School District,PK,12,42.2449487,-72.5001426,2505400,Contains non-reservation school,
25,2505490,Greenfield School District,PK,12,42.6146712,-72.5970627,2505490,Contains non-reservation school,
25,2505500,Groton-Dunstable School District,PK,12,42.6305825,-71.5342696,2505500,Contains non-reservation school,
25,2505580,Hadley School District,PK,12,42.3564911,-72.5686319,2505580,Contains non-reservation school,
25,2505670,Hamilton-Wenham School District,PK,12,42.6192038,-70.8668183,2505670,Contains non-reservation school,
25,2505730,Hampden-Wilbraham School District,PK,12,42.1035888,-72.4216951,2505730,Contains non-reservation school,
25,2505790,Hanover School District,PK,12,42.1229562,-70.8563099,2505790,Contains non-reservation school,
25,2505880,Harvard School District,PK,12,42.5042565,-71.5885131,2505880,Contains non-reservation school,
25,2505940,Hatfield School District,PK,12,42.3894016,-72.6168064,2505940,Contains non-reservation school,
25,2505970,Haverhill School District,PK,12,42.7829453,-71.0874356,2505970,Contains non-reservation school,
25,2506090,Hingham School District,PK,12,42.2230757,-70.886938,2506090,Contains non-reservation school,
25,2506150,Holbrook School District,PK,12,42.1402442,-70.9973471,2506150,Contains non-reservation school,
25,2506240,Holliston School District,PK,12,42.1959508,-71.4534301,2506240,Contains non-reservation school,
25,2506270,Holyoke School District,PK,12,42.2116562,-72.642448,2506270,Contains non-reservation school,
25,2506300,Hopedale School District,PK,12,42.1230066,-71.531404,2506300,Contains non-reservation school,
25,2506330,Hopkinton School District,PK,12,42.2240957,-71.5404885,2506330,Contains non-reservation school,
25,2506390,Hudson School District,PK,12,42.3890712,-71.5458637,2506390,Contains non-reservation school,
25,2506420,Hull School District,PK,12,42.3402327,-70.8833012,2506420,No School,
25,2506480,Ipswich School District,PK,12,42.6959806,-70.8356476,2506480,No School,
25,2506660,Lawrence School District,PK,12,42.7002733,-71.1613574,2506660,Contains non-reservation school,
25,2506690,Lee School District,PK,12,42.2832945,-73.2273068,2506690,No School,
25,2506720,Leicester School District,PK,12,42.2384267,-71.9123398,2506720,No School,
25,2506750,Lenox School District,PK,12,42.3678582,-73.2697633,2506750,No School,
25,2506780,Leominster School District,PK,12,42.5208343,-71.7705075,2506780,Contains non-reservation school,
25,2506840,Lexington School District,PK,12,42.4457434,-71.2309085,2506840,Contains non-reservation school,
25,2506960,Littleton School District,PK,12,42.5359311,-71.4905688,2506960,No School,
25,2506990,Longmeadow School District,PK,12,42.0475652,-72.5711305,2506990,Contains non-reservation school,
25,2507020,Lowell School District,PK,12,42.63898,-71.3211407,2507020,Contains non-reservation school,
25,2507050,Ludlow School District,PK,12,42.1835768,-72.4578116,2507050,Contains non-reservation school,
25,2507080,Lunenburg School District,PK,12,42.5826069,-71.7204641,2507080,Contains non-reservation school,
25,2507110,Lynn School District,PK,12,42.4748618,-70.9621851,2507110,Contains non-reservation school,
25,2507140,Lynnfield School District,PK,12,42.5341456,-71.0383332,2507140,Contains non-reservation school,
25,2507170,Malden School District,PK,12,42.4293799,-71.0587065,2507170,Contains non-reservation school,
25,2507230,Mansfield School District,PK,12,42.017302,-71.2164095,2507230,Contains non-reservation school,
25,2507260,Marblehead School District,PK,12,42.4956288,-70.8358197,2507260,Contains non-reservation school,
25,2507320,Marlborough School District,PK,12,42.3496175,-71.547214,2507320,Contains non-reservation school,
25,2507350,Marshfield School District,PK,12,42.1151393,-70.7103308,2507350,Contains non-reservation school,
25,2507440,Mashpee School District,PK,12,41.6176232,-70.4927131,2507440,No School,
25,2507500,Maynard School District,PK,12,42.4259551,-71.4562562,2507500,Contains non-reservation school,
25,2507530,Medfield School District,PK,12,42.1845991,-71.3053065,2507530,Contains non-reservation school,
25,2507560,Medford School District,PK,12,42.4238438,-71.1092309,2507560,Contains non-reservation school,
25,2507590,Medway School District,PK,12,42.1562029,-71.4303445,2507590,Contains non-reservation school,
25,2507620,Melrose School District,PK,12,42.455723,-71.0590194,2507620,Contains non-reservation school,
25,2507680,Mendon-Upton School District,PK,12,42.1414149,-71.5837098,2507680,Contains non-reservation school,
25,2507740,Methuen School District,PK,12,42.742468,-71.179218,2507740,Contains non-reservation school,
25,2507770,Middleborough School District,PK,12,41.8780043,-70.8692669,2507770,Contains non-reservation school,
25,2507860,Milford School District,PK,12,42.1586917,-71.5214188,2507860,Contains non-reservation school,
25,2507890,Millbury School District,PK,12,42.1922464,-71.777649,2507890,No School,
25,2507920,Millis School District,PK,12,42.1731025,-71.3637564,2507920,Contains non-reservation school,
25,2507980,Milton School District,PK,12,42.2415568,-71.0824318,2507980,Contains non-reservation school,
25,2507990,Mohawk Trail School District,PK,12,42.6073829,-72.7901374,2507990,Contains non-reservation school,
25,2508040,Monson School District,PK,12,42.0935962,-72.3214936,2508040,Contains non-reservation school,
25,2508250,Nantucket School District,PK,12,41.2934209,-70.1021751,2508250,No School,
25,2508280,Narragansett School District,PK,12,42.5522551,-72.0992811,2508280,Contains non-reservation school,
25,2508310,Nashoba School District,PK,12,42.4489538,-71.6117413,2508310,Contains non-reservation school,
25,2508340,Natick School District,PK,12,42.2848223,-71.3488109,2508340,Contains non-reservation school,
25,2508370,Needham School District,PK,12,42.2815935,-71.2424143,2508370,Contains non-reservation school,
25,2508430,New Bedford School District,PK,12,41.6613028,-70.9379126,2508430,Contains non-reservation school,
25,2508580,Newburyport School District,PK,12,42.8123585,-70.8910952,2508580,Contains non-reservation school,
25,2508610,Newton School District,PK,12,42.3318764,-71.2084023,2508610,Contains non-reservation school,
25,2508670,North Adams School District,PK,12,42.6755506,-73.118109,2508670,No School,
25,2508700,North Andover School District,PK,12,42.6739092,-71.0913339,2508700,Contains non-reservation school,
25,2508730,North Attleborough School District,PK,12,41.9725091,-71.3343971,2508730,Contains non-reservation school,
25,2508760,North Brookfield School District,PK,12,42.2675643,-72.0668759,2508760,No School,
25,2508790,North Middlesex School District,PK,12,42.6704475,-71.7139084,2508790,Contains non-reservation school,
25,2508820,North Reading School District,PK,12,42.5782217,-71.0843981,2508820,Contains non-reservation school,
25,2508850,Northampton School District,PK,12,42.3270445,-72.6746304,2508850,Contains non-reservation school,
25,2508940,Northbridge School District,PK,12,42.1282827,-71.6577721,2508940,Contains non-reservation school,
25,2509000,Norton School District,PK,12,41.9653413,-71.1817803,2509000,Contains non-reservation school,
25,2509030,Norwell School District,PK,12,42.1645688,-70.8188439,2509030,No School,
25,2509060,Norwood School District,PK,12,42.1873602,-71.1959555,2509060,Contains non-reservation school,
25,2509270,Oxford School District,PK,12,42.1282605,-71.8671001,2509270,Contains non-reservation school,
25,2509300,Palmer School District,PK,12,42.1877937,-72.308469,2509300,Contains non-reservation school,
25,2509360,Peabody School District,PK,12,42.5342793,-70.9697817,2509360,Contains non-reservation school,
25,2509420,Pembroke School District,PK,12,42.0678041,-70.8057131,2509420,Contains non-reservation school,
25,2509450,Pentucket School District,PK,12,42.7955911,-70.9890946,2509450,Contains non-reservation school,
25,2509600,Pioneer Valley School District,PK,12,42.6804239,-72.4566863,2509600,Contains non-reservation school,
25,2509630,Pittsfield School District,PK,12,42.4518397,-73.2606845,2509630,Contains non-reservation school,
25,2509720,Plymouth School District,PK,12,41.8974305,-70.6246282,2509720,Contains non-reservation school,
25,2509840,Provincetown School District,PK,12,42.0569127,-70.1904878,2509840,No School,
25,2509870,Quincy School District,PK,12,42.2610059,-71.0089876,2509870,Contains non-reservation school,
25,2509930,Randolph School District,PK,12,42.1764458,-71.0515677,2509930,Contains non-reservation school,
25,2509990,Reading School District,PK,12,42.5351829,-71.1054234,2509990,Contains non-reservation school,
25,2510050,Revere School District,PK,12,42.4210055,-70.99036,2510050,Contains non-reservation school,
25,2510170,Rockland School District,PK,12,42.1292512,-70.9087358,2510170,Contains non-reservation school,
25,2510200,Rockport School District,PK,12,42.656952,-70.6046301,2510200,Contains non-reservation school,
25,2510380,Salem School District,PK,12,42.5012804,-70.8975017,2510380,Contains non-reservation school,
25,2510470,Sandwich School District,PK,12,41.7132003,-70.4857371,2510470,Contains non-reservation school,
25,2510500,Saugus School District,PK,12,42.4684323,-71.0139456,2510500,Contains non-reservation school,
25,2510560,Scituate School District,PK,12,42.2050615,-70.7429781,2510560,Contains non-reservation school,
25,2510590,Seekonk School District,PK,12,41.8421063,-71.3223094,2510590,Contains non-reservation school,
25,2510620,Sharon School District,PK,12,42.1084634,-71.1851819,2510620,Contains non-reservation school,
25,2510770,Shrewsbury School District,PK,12,42.2847672,-71.7142277,2510770,Contains non-reservation school,
25,2510890,Somerville School District,PK,12,42.3904453,-71.1010331,2510890,Contains non-reservation school,
25,2510920,South Hadley School District,PK,12,42.256208,-72.58103,2510920,Contains non-reservation school,
25,2511010,Southbridge School District,PK,12,42.0597374,-72.0339083,2511010,Contains non-reservation school,
25,2511040,Southern Berkshire School District,PK,12,42.1443035,-73.3388605,2511040,Contains non-reservation school,
25,2511130,Springfield School District,PK,12,42.115454,-72.5399783,2511130,Contains non-reservation school,
25,2511220,Stoneham School District,PK,12,42.4742082,-71.0976654,2511220,Contains non-reservation school,
25,2511250,Stoughton School District,PK,12,42.1188787,-71.1015702,2511250,Contains non-reservation school,
25,2511400,Sutton School District,PK,12,42.1320512,-71.750318,2511400,No School,
25,2511430,Swampscott School District,PK,12,42.4680592,-70.8912602,2511430,Contains non-reservation school,
25,2511460,Swansea School District,PK,12,41.7581626,-71.2141812,2511460,No School,
25,2511520,Taunton School District,PK,12,41.9033244,-71.0949874,2511520,Contains non-reservation school,
25,2511580,Tewksbury School District,PK,12,42.6120881,-71.2278451,2511580,Contains non-reservation school,
25,2511740,Triton School District,PK,12,42.7768343,-70.8748945,2511740,Contains non-reservation school,
25,2511760,Tyngsborough School District,PK,12,42.6677617,-71.4288204,2511760,No School,
25,2511850,Uxbridge School District,PK,12,42.0611658,-71.6436275,2511850,Contains non-reservation school,
25,2511880,Wachusett School District,PK,12,42.3967562,-71.8778271,2511880,Contains non-reservation school,
25,2511910,Wakefield School District,PK,12,42.50436,-71.0640609,2511910,Contains non-reservation school,
25,2511970,Walpole School District,PK,12,42.1462862,-71.2556036,2511970,Contains non-reservation school,
25,2512000,Waltham School District,PK,12,42.3889211,-71.2422678,2512000,Contains non-reservation school,
25,2512030,Ware School District,PK,12,42.2754618,-72.2801578,2512030,No School,
25,2512060,Wareham School District,PK,12,41.7610398,-70.701779,2512060,Contains non-reservation school,
25,2512100,Quaboag Regional School District,PK,12,42.222424,-72.1853592,2512100,Contains non-reservation school,
25,2512180,Watertown School District,PK,12,42.3694508,-71.1779249,2512180,Contains non-reservation school,
25,2512210,Wayland School District,PK,12,42.3604268,-71.3610994,2512210,Contains non-reservation school,
25,2512240,Webster School District,PK,12,42.0470748,-71.8458053,2512240,Contains non-reservation school,
25,2512270,Wellesley School District,PK,12,42.3059316,-71.282917,2512270,Contains non-reservation school,
25,2512390,West Boylston School District,PK,12,42.3694173,-71.7850362,2512390,Contains non-reservation school,
25,2512420,West Bridgewater School District,PK,12,42.0216172,-71.026717,2512420,Contains non-reservation school,
25,2512510,West Springfield School District,PK,12,42.1254511,-72.6497341,2512510,Contains non-reservation school,
25,2512600,Westborough School District,PK,12,42.2684262,-71.6133087,2512600,Contains non-reservation school,
25,2512630,Westfield School District,PK,12,42.1388377,-72.7559114,2512630,Contains non-reservation school,
25,2512660,Westford School District,PK,12,42.5855413,-71.44025,2512660,Contains non-reservation school,
25,2512750,Weston School District,PK,12,42.3605016,-71.3034335,2512750,Contains non-reservation school,
25,2512780,Westport School District,PK,12,41.5797936,-71.0818218,2512780,Contains non-reservation school,
25,2512810,Westwood School District,PK,12,42.2196452,-71.2167679,2512810,Contains non-reservation school,
25,2512840,Weymouth School District,PK,12,42.2066757,-70.9458452,2512840,Contains non-reservation school,
25,2512930,Whitman-Hanson School District,PK,12,42.0660006,-70.8940703,2512930,Contains non-reservation school,
25,2513050,Wilmington School District,PK,12,42.5646465,-71.1645158,2513050,Contains non-reservation school,
25,2513080,Winchendon School District,PK,12,42.6671888,-72.0460092,2513080,Contains non-reservation school,
25,2513110,Winchester School District,PK,12,42.4527518,-71.1443188,2513110,Contains non-reservation school,
25,2513170,Winthrop School District,PK,12,42.3755413,-70.9706464,2513170,No School,
25,2513200,Woburn School District,PK,12,42.4887687,-71.1544382,2513200,Contains non-reservation school,
25,2513230,Worcester School District,PK,12,42.2694781,-71.8077831,2513230,Contains non-reservation school,
25,2599997,School District Not Defined,PK,12,41.8843837,-70.3594513,2599997,No School,
6,600001,Acton-Agua Dulce Unified School District,KG,12,34.4509057,-118.2276141,600001,No School,
6,600009,Cuyama Joint Unified School District,KG,12,34.8335653,-119.6194202,600009,No School,
6,600011,Fort Sage Unified School District,KG,12,39.9744995,-120.090101,600011,Contains non-reservation school,
6,600013,Rocklin Unified School District,KG,12,38.8080407,-121.2503648,600013,Contains non-reservation school,
6,600014,Hesperia Unified School District,KG,12,34.3616273,-117.33698,600014,Contains non-reservation school,
6,600015,Lucerne Valley Unified School District,KG,12,34.420236,-116.7769791,600015,No School,
6,600016,Upland Unified School District,KG,12,34.1463165,-117.6585233,600016,Contains non-reservation school,
6,600017,Apple Valley Unified School District,KG,12,34.4749613,-117.1399812,600017,Contains non-reservation school,
6,600018,Mountain Valley Unified School District,KG,12,40.5422563,-123.240706,600018,Contains non-reservation school,
6,600019,Dublin Unified School District,KG,12,37.715375,-121.9105019,600019,Contains non-reservation school,
6,600020,Pleasanton Unified School District,KG,12,37.6649739,-121.8867095,600020,Contains non-reservation school,
6,600021,Sunol Glen Unified School District,KG,12,37.5511338,-121.8054596,600021,No School,
6,600022,Mendota Unified School District,KG,12,36.6581781,-120.5006818,600022,Contains non-reservation school,
6,600025,Manhattan Beach Unified School District,KG,12,33.8983436,-118.419513,600025,Contains non-reservation school,
6,600026,El Tejon Unified School District,KG,12,34.8432819,-118.9897452,600026,Contains non-reservation school,
6,600027,Lake Elsinore Unified School District,KG,12,33.6750734,-117.3462833,600027,Contains non-reservation school,
6,600028,Temecula Valley Unified School District,KG,12,33.5199165,-117.0509727,600028,Contains non-reservation school,
6,600029,Murrieta Valley Unified School District,KG,12,33.5376982,-117.2882915,600029,Contains non-reservation school,
6,600031,Pacific Unified School District,KG,12,35.9593517,-121.4613891,600031,Contains non-reservation school,
6,600032,Redondo Beach Unified School District,KG,12,33.8495382,-118.400755,600032,Contains non-reservation school,
6,600033,Dos Palos-Oro Loma Joint Unified School District,KG,12,36.8424528,-120.6902072,600033,Contains non-reservation school,
6,600034,Windsor Unified School District,KG,12,38.549193,-122.8050545,600034,Contains non-reservation school,
6,600035,Farmersville Unified School District,KG,12,36.3001188,-119.2015172,600035,Contains non-reservation school,
6,600036,Natomas Unified School District,KG,12,38.6670737,-121.5671691,600036,Contains non-reservation school,
6,600037,Ferndale Unified School District,KG,12,40.5230992,-124.3264209,600037,Contains non-reservation school,
6,600038,Mattole Unified School District,KG,12,40.2907612,-124.1692525,600038,Contains non-reservation school,
6,600039,Delhi Unified School District,KG,12,37.420277,-120.7756334,600039,Contains non-reservation school,
